credit_score,annual_income,loan_amount,debt_to_income,employment_length,home_ownership,loan_purpose,interest_rate,open_accounts,delinquencies_2yr,loan_default
633,46404.3,12846.75,42.14,23,OWN,debt_consolidation,17.79,7,0,0
706,102013.61,23688.93,49.43,7,MORTGAGE,credit_card,18.34,13,0,1
842,26088.28,12617.06,42.5,2,RENT,credit_card,17.44,9,0,0
776,56182.45,9308.6,24.7,1,RENT,debt_consolidation,8.03,3,0,0
704,72908.52,2851.6,43.51,4,RENT,credit_card,8.57,9,0,0
748,53378.76,8382.73,35.33,5,MORTGAGE,credit_card,11.02,8,0,0
610,21870.72,19658.47,5.68,6,RENT,debt_consolidation,13.18,11,0,0
659,96297.57,5222.03,4.21,8,MORTGAGE,credit_card,9.59,6,0,0
755,44104.76,32787.2,46.81,0,MORTGAGE,credit_card,22.8,11,1,0
798,37655.32,8879.1,46.22,1,RENT,other,5.54,12,0,0
618,41972.02,15299.94,22.92,2,RENT,credit_card,14.66,12,0,0
641,40494.72,10103.15,33.09,0,MORTGAGE,debt_consolidation,23.98,9,0,0
850,27035.61,5863.95,15.24,0,RENT,home_improvement,24.73,7,1,0
687,53235.21,18182.36,35.07,0,OWN,credit_card,11.49,11,1,0
825,36365.78,8790.19,22.31,3,MORTGAGE,major_purchase,17.61,11,0,0
696,68558.6,7456.77,17.42,5,MORTGAGE,credit_card,21.09,9,0,0
699,63500.16,2531.82,22.03,0,RENT,debt_consolidation,9.55,11,0,1
655,110507.06,33252.35,22.78,4,MORTGAGE,credit_card,16.09,8,1,0
755,44098.61,13417.35,47.14,1,MORTGAGE,debt_consolidation,24.39,9,1,0
788,32806.28,28986.88,44.25,2,RENT,debt_consolidation,22.88,6,1,0
597,23508.77,20622.43,9.72,1,RENT,credit_card,22.71,3,1,1
651,146777.29,28984.1,13.92,3,MORTGAGE,credit_card,17.17,8,0,0
753,68258.28,9001.07,14.97,0,OWN,debt_consolidation,17.46,7,0,0
669,34675.55,5111.67,0.58,9,OWN,debt_consolidation,9.65,15,0,0
640,114299.51,22785.62,26.52,15,RENT,debt_consolidation,21.19,10,1,0
760,96575.58,14634.53,24.13,0,MORTGAGE,credit_card,20.39,12,0,0
768,24943.32,9638.72,6.23,4,RENT,credit_card,13.61,9,0,0
644,33632.99,22469.17,49.51,0,RENT,major_purchase,22.14,7,0,0
696,45882.43,16575.67,38.06,1,MORTGAGE,debt_consolidation,9.9,11,0,0
583,28708.76,20894.83,9.15,4,MORTGAGE,credit_card,21.95,5,1,0
608,46709.85,6531.06,35.27,9,RENT,debt_consolidation,17.5,8,0,1
689,69981.13,26484.94,17.03,1,MORTGAGE,major_purchase,5.91,8,0,0
682,24670.65,13316.49,31.64,1,RENT,home_improvement,12.1,13,0,1
602,56755.07,28549.91,23.52,1,RENT,debt_consolidation,18.74,10,0,0
622,87925.84,26311.92,6.94,9,RENT,credit_card,19.48,17,1,0
594,59880.74,21599.14,23.0,5,MORTGAGE,major_purchase,12.37,8,1,0
716,47202.01,12359.89,48.08,0,OWN,debt_consolidation,9.57,15,1,0
522,35099.74,21953.86,37.41,9,MORTGAGE,debt_consolidation,8.48,12,0,1
599,74266.92,29072.56,31.33,14,RENT,credit_card,24.56,7,0,1
530,27215.45,20429.05,42.18,0,MORTGAGE,debt_consolidation,12.86,11,0,1
713,55348.01,15395.31,41.44,2,MORTGAGE,debt_consolidation,13.1,9,2,0
535,49650.21,21988.92,44.41,1,MORTGAGE,debt_consolidation,8.37,8,0,0
682,86060.47,9246.56,5.44,1,MORTGAGE,debt_consolidation,12.51,15,0,0
811,36630.1,38553.13,6.47,4,MORTGAGE,home_improvement,24.58,9,1,0
813,38220.68,4116.34,39.94,12,MORTGAGE,other,15.01,11,1,1
535,26345.89,13685.36,49.77,9,RENT,debt_consolidation,19.14,7,0,1
703,61000.79,10055.04,28.13,1,MORTGAGE,major_purchase,23.83,11,0,1
600,39659.75,8530.27,48.21,10,MORTGAGE,credit_card,23.49,12,0,1
584,31855.43,16541.66,33.14,0,RENT,debt_consolidation,22.61,13,0,1
670,33409.38,6076.4,4.27,15,RENT,credit_card,23.16,8,1,1
778,64122.64,60255.71,46.31,3,OWN,debt_consolidation,17.22,9,0,0
727,28240.71,5185.01,41.96,11,MORTGAGE,debt_consolidation,22.35,14,0,0
622,29522.77,6864.46,26.79,5,RENT,debt_consolidation,20.87,19,0,0
736,76740.18,6425.45,37.2,4,RENT,credit_card,24.83,8,0,0
500,45113.63,15351.2,17.58,14,RENT,credit_card,22.61,5,1,1
619,79041.04,27178.48,30.79,3,MORTGAGE,debt_consolidation,15.76,15,1,0
614,40958.81,19306.65,20.66,8,RENT,debt_consolidation,5.05,13,0,0
686,48993.21,37445.47,26.36,1,MORTGAGE,credit_card,24.87,10,1,0
663,53005.43,7486.92,31.83,5,MORTGAGE,major_purchase,15.69,12,0,0
668,98090.24,21186.19,2.69,4,RENT,debt_consolidation,23.87,12,0,0
666,94177.48,10802.41,4.8,0,MORTGAGE,credit_card,13.44,15,0,0
681,87257.48,15672.33,4.12,3,RENT,credit_card,18.0,11,0,0
723,35795.97,29029.76,29.75,2,MORTGAGE,credit_card,22.58,10,0,0
691,29929.06,4086.36,20.65,2,MORTGAGE,home_improvement,8.11,7,0,0
657,71710.73,53836.45,25.0,7,MORTGAGE,debt_consolidation,12.3,8,0,0
712,97575.32,12068.2,25.01,2,RENT,debt_consolidation,22.5,10,0,0
746,87676.52,4338.83,2.02,0,OWN,debt_consolidation,14.93,11,0,1
635,49341.69,8225.6,39.8,5,MORTGAGE,other,18.17,10,0,0
675,70537.82,14351.56,35.03,10,RENT,debt_consolidation,15.87,5,0,0
772,71160.55,8224.29,34.4,1,MORTGAGE,major_purchase,14.36,8,1,0
591,52810.82,3185.85,1.71,3,RENT,debt_consolidation,12.17,7,1,0
824,53970.17,14296.35,32.59,3,MORTGAGE,credit_card,24.25,13,0,0
572,51487.67,8060.86,25.02,1,OWN,credit_card,19.49,13,1,0
652,33055.78,21074.06,38.03,8,MORTGAGE,home_improvement,24.05,14,0,0
603,34786.12,6324.14,4.84,1,RENT,debt_consolidation,22.24,12,1,0
850,34518.64,65060.36,37.34,5,RENT,credit_card,5.88,12,1,1
639,22034.87,19140.09,48.08,1,OWN,major_purchase,22.32,10,0,0
639,52650.44,15332.9,42.55,5,MORTGAGE,other,6.78,13,1,0
650,48036.35,20664.79,44.71,7,MORTGAGE,other,23.82,7,0,0
687,71752.79,3732.9,3.79,7,RENT,other,15.4,4,1,0
653,92074.99,9434.51,26.48,3,MORTGAGE,debt_consolidation,11.01,7,0,0
669,95048.94,46542.19,12.33,0,RENT,debt_consolidation,18.33,11,0,0
397,99631.41,10677.64,27.25,3,MORTGAGE,credit_card,23.12,9,0,0
684,33572.4,12784.92,35.33,13,RENT,debt_consolidation,24.82,7,0,0
681,23957.11,9637.82,37.34,8,MORTGAGE,other,9.46,13,1,0
763,78070.83,37240.63,49.58,3,MORTGAGE,credit_card,19.83,11,1,0
784,97837.84,11257.12,47.88,4,RENT,debt_consolidation,9.29,16,0,1
664,106723.45,5562.01,12.36,2,MORTGAGE,other,5.81,8,0,0
745,62473.52,81240.61,45.78,0,MORTGAGE,debt_consolidation,8.31,12,1,1
591,20000.0,5102.49,44.2,18,RENT,credit_card,20.36,2,0,0
741,58853.39,12479.39,36.17,4,RENT,credit_card,7.45,9,1,0
634,64713.2,7411.17,12.88,4,RENT,major_purchase,19.58,11,0,0
585,91677.98,8175.35,9.41,3,RENT,credit_card,24.07,10,2,0
665,100189.07,6362.12,21.78,4,MORTGAGE,debt_consolidation,19.69,7,0,0
792,77251.12,9154.54,1.95,6,RENT,debt_consolidation,10.38,7,0,0
694,36547.23,26604.17,14.2,1,OWN,credit_card,22.57,7,0,0
799,29302.89,3528.43,3.67,1,RENT,home_improvement,20.93,14,1,0
620,64021.91,32291.69,26.23,5,MORTGAGE,debt_consolidation,17.07,8,1,1
763,32984.48,28620.5,30.83,7,RENT,home_improvement,24.45,12,0,0
627,102494.92,19078.96,5.57,0,MORTGAGE,credit_card,8.56,15,0,0
698,20904.52,14593.32,43.7,2,MORTGAGE,debt_consolidation,5.16,10,0,0
697,65084.6,16214.28,4.84,3,RENT,debt_consolidation,10.24,15,0,0
732,57513.07,36184.59,19.81,14,MORTGAGE,debt_consolidation,10.84,11,3,1
700,44206.04,3936.12,25.05,5,RENT,credit_card,8.43,8,1,0
620,30866.97,22227.88,29.11,3,MORTGAGE,major_purchase,16.01,7,0,0
750,20000.0,7924.22,15.96,11,RENT,debt_consolidation,7.13,14,1,0
818,37582.19,23813.87,35.65,15,RENT,credit_card,17.42,10,0,1
633,37913.34,8694.79,17.07,1,MORTGAGE,major_purchase,7.48,12,0,0
533,85465.52,21912.42,12.63,2,RENT,credit_card,12.91,8,0,0
719,33142.52,4519.06,22.66,2,RENT,other,14.29,9,0,0
653,61474.97,4085.5,5.67,0,RENT,debt_consolidation,8.21,5,0,0
669,25690.59,12343.14,48.31,4,MORTGAGE,credit_card,24.31,9,0,1
724,62325.39,36492.83,27.5,4,MORTGAGE,credit_card,6.94,5,0,1
643,20000.0,19446.05,7.2,0,RENT,debt_consolidation,8.98,8,0,1
658,139755.27,19348.69,39.8,32,MORTGAGE,credit_card,12.69,7,0,0
671,45682.3,24395.05,36.02,7,MORTGAGE,home_improvement,21.35,8,0,0
797,20000.0,10118.46,21.53,0,MORTGAGE,debt_consolidation,15.9,7,0,0
682,34239.16,20486.56,49.19,1,MORTGAGE,credit_card,12.14,10,1,0
581,31639.73,8903.76,25.03,11,RENT,credit_card,14.48,9,0,0
584,35315.98,10723.46,10.64,2,RENT,debt_consolidation,22.06,11,0,0
691,40850.7,11697.21,39.56,0,MORTGAGE,debt_consolidation,13.8,6,0,0
589,35196.13,9119.14,46.44,1,MORTGAGE,major_purchase,9.67,16,0,0
555,32591.08,12756.1,13.12,8,MORTGAGE,other,9.16,9,1,1
730,27464.75,11179.19,0.34,1,MORTGAGE,debt_consolidation,21.84,13,1,0
734,73931.53,8140.72,30.46,4,MORTGAGE,credit_card,10.0,14,0,0
650,89372.46,12107.48,36.64,1,OWN,credit_card,15.68,8,0,0
703,43161.88,14893.59,13.04,2,MORTGAGE,home_improvement,18.95,13,0,0
695,48590.42,6186.32,48.18,5,RENT,debt_consolidation,8.07,10,0,1
728,27912.63,17893.98,8.38,7,OWN,debt_consolidation,5.39,10,0,0
728,50792.82,9456.18,40.06,8,RENT,debt_consolidation,24.78,11,1,1
471,54994.14,15348.03,43.82,1,MORTGAGE,debt_consolidation,21.28,7,1,1
660,43927.71,8385.77,8.54,6,MORTGAGE,debt_consolidation,23.93,14,1,0
721,59756.75,27871.13,25.07,7,MORTGAGE,debt_consolidation,16.33,9,0,0
647,57202.59,26089.31,1.4,1,OWN,debt_consolidation,9.49,10,0,0
682,28938.56,6408.8,32.09,2,RENT,debt_consolidation,15.44,9,0,0
740,89011.76,19293.03,27.32,11,RENT,debt_consolidation,20.25,11,1,0
686,44186.6,36768.25,38.91,1,MORTGAGE,other,16.96,14,0,0
800,113299.02,6879.32,25.06,9,RENT,debt_consolidation,14.49,7,0,0
770,60488.61,7271.6,17.69,10,RENT,major_purchase,16.17,9,0,0
670,131329.74,22349.11,6.83,9,RENT,home_improvement,9.46,14,0,0
664,88224.02,5350.66,2.55,11,MORTGAGE,home_improvement,12.76,4,0,0
451,54917.91,7752.27,26.44,9,RENT,debt_consolidation,14.07,7,0,0
653,34147.57,6566.49,45.94,1,RENT,other,20.21,13,0,1
571,34517.31,22544.33,38.3,3,MORTGAGE,debt_consolidation,15.67,7,1,0
697,63992.24,8228.01,19.66,5,MORTGAGE,debt_consolidation,13.98,5,0,1
692,52657.45,10946.53,49.19,5,MORTGAGE,debt_consolidation,24.06,10,0,0
735,36515.31,7912.29,9.2,9,RENT,debt_consolidation,9.2,14,0,0
791,74349.33,29850.58,49.88,2,RENT,debt_consolidation,21.2,8,1,1
677,49980.37,7320.46,11.51,5,RENT,major_purchase,5.08,8,0,0
850,74570.85,4987.45,8.41,9,MORTGAGE,credit_card,12.84,9,0,0
698,30099.53,4852.48,42.92,11,RENT,other,8.87,10,0,1
575,80800.29,21710.73,23.44,1,RENT,credit_card,14.61,11,0,0
635,62975.29,22836.28,44.59,2,RENT,debt_consolidation,14.85,9,0,1
650,89213.25,32015.91,37.4,2,OWN,credit_card,12.81,12,0,0
727,79914.71,5526.55,7.84,6,RENT,debt_consolidation,6.09,9,0,1
604,46982.16,11363.38,6.1,3,MORTGAGE,other,9.62,11,0,0
656,45130.46,73065.35,22.34,10,MORTGAGE,home_improvement,10.22,15,0,0
667,119553.05,10811.64,28.08,4,OWN,debt_consolidation,14.29,9,1,1
644,42392.03,9005.71,21.16,3,MORTGAGE,credit_card,13.47,11,1,1
744,71269.01,13164.69,10.6,5,RENT,home_improvement,9.03,8,0,0
731,40510.1,19360.02,10.88,2,OWN,other,17.17,14,0,0
773,20000.0,19134.79,25.5,1,RENT,credit_card,14.39,8,0,0
653,26537.93,8689.74,0.71,8,RENT,home_improvement,9.42,14,1,0
776,60051.66,8870.4,21.95,11,OWN,credit_card,6.55,7,0,0
570,69603.2,10856.05,1.66,1,MORTGAGE,debt_consolidation,7.45,10,1,0
568,60150.6,8013.95,43.66,1,MORTGAGE,debt_consolidation,6.4,7,0,0
582,86940.11,5628.88,31.01,0,MORTGAGE,home_improvement,5.86,9,1,0
680,59613.07,47361.55,8.01,12,RENT,major_purchase,6.93,8,0,0
776,33269.04,10048.24,38.43,1,MORTGAGE,home_improvement,11.79,8,1,0
631,65982.91,10454.94,24.63,1,MORTGAGE,other,15.63,9,0,0
641,53359.32,10685.46,25.54,2,OWN,home_improvement,14.45,12,0,0
662,36762.04,12627.64,12.81,2,MORTGAGE,credit_card,23.03,14,1,1
725,62085.0,18112.03,19.69,0,MORTGAGE,debt_consolidation,23.1,8,0,1
641,51005.31,9646.65,43.91,0,RENT,credit_card,8.67,5,0,0
637,36224.82,29659.79,7.36,1,MORTGAGE,debt_consolidation,22.34,13,0,0
572,44849.47,20301.93,31.19,12,MORTGAGE,credit_card,16.27,14,0,0
634,99387.69,11688.62,10.84,2,RENT,credit_card,19.76,9,0,0
774,97776.93,8380.27,22.24,4,MORTGAGE,credit_card,20.82,11,1,1
687,53856.16,28551.04,26.65,7,RENT,major_purchase,13.04,12,1,0
620,50444.73,11927.12,6.09,8,MORTGAGE,credit_card,13.49,9,0,0
778,23944.09,5597.49,3.93,5,MORTGAGE,credit_card,20.1,12,0,0
633,115807.26,27302.82,24.2,0,RENT,credit_card,21.46,8,0,0
793,82303.67,8035.06,20.47,9,RENT,debt_consolidation,13.78,14,0,1
792,71394.48,24537.32,46.05,5,MORTGAGE,debt_consolidation,9.94,4,1,0
684,20000.0,2298.5,34.9,3,RENT,debt_consolidation,18.39,13,0,0
560,50034.16,10321.0,44.84,0,RENT,major_purchase,20.59,8,0,0
850,46001.79,30090.9,46.42,2,MORTGAGE,debt_consolidation,20.3,9,0,1
710,68968.68,13407.79,0.95,10,MORTGAGE,other,12.81,15,0,0
654,39123.73,20306.47,43.99,0,RENT,debt_consolidation,8.65,10,1,1
756,43658.13,7105.67,47.92,0,OWN,home_improvement,15.01,8,0,0
736,66816.58,17041.28,22.63,4,MORTGAGE,home_improvement,10.66,9,0,0
784,33296.61,13394.86,31.8,7,MORTGAGE,debt_consolidation,11.3,8,0,0
627,36789.9,15840.64,17.3,9,RENT,credit_card,18.7,15,0,0
705,53995.9,55686.66,4.93,5,MORTGAGE,credit_card,11.46,11,1,0
585,95725.77,33296.67,13.13,1,OWN,debt_consolidation,21.06,14,0,0
733,73440.8,23257.79,4.03,0,RENT,debt_consolidation,12.86,8,0,0
678,83926.95,23464.25,24.34,0,RENT,home_improvement,8.4,7,0,0
702,50597.55,7069.82,32.68,11,MORTGAGE,credit_card,14.04,7,0,0
668,103521.96,9605.97,0.26,13,RENT,other,12.01,7,1,0
659,20525.2,4569.65,11.44,0,MORTGAGE,debt_consolidation,11.4,10,0,0
610,134742.34,5493.33,3.69,9,OWN,debt_consolidation,8.99,9,0,0
743,143756.98,7182.67,48.29,6,RENT,credit_card,9.79,5,0,0
799,61593.29,13090.12,40.16,5,MORTGAGE,home_improvement,20.08,14,1,0
635,74319.7,5667.45,1.55,7,MORTGAGE,debt_consolidation,20.29,13,0,0
724,48098.2,12998.39,40.7,3,MORTGAGE,debt_consolidation,13.46,9,0,1
714,44144.16,11994.21,41.36,0,MORTGAGE,debt_consolidation,10.78,7,0,0
680,36118.66,6039.28,40.26,10,MORTGAGE,debt_consolidation,17.48,8,1,0
557,47834.1,38867.39,43.92,0,RENT,debt_consolidation,18.2,11,1,1
575,64729.14,5286.08,23.42,6,MORTGAGE,debt_consolidation,16.01,13,1,0
617,60472.37,29205.94,11.97,3,RENT,debt_consolidation,20.08,14,0,0
508,132362.75,2757.3,43.52,1,MORTGAGE,home_improvement,13.41,12,1,0
792,51541.23,12093.66,41.73,2,OWN,debt_consolidation,17.99,9,0,0
709,23285.49,5777.13,13.74,3,MORTGAGE,credit_card,15.25,7,1,0
677,111541.87,8449.66,29.04,7,RENT,major_purchase,11.38,9,1,0
504,26622.79,47434.64,27.85,8,OWN,debt_consolidation,7.62,10,0,0
534,37060.41,10478.94,24.38,1,RENT,debt_consolidation,8.79,9,0,0
679,56155.03,6166.06,30.43,12,OWN,debt_consolidation,14.82,11,0,0
837,60390.53,18794.98,4.2,2,MORTGAGE,debt_consolidation,9.0,6,0,0
624,23796.19,10414.74,22.73,5,MORTGAGE,debt_consolidation,24.25,8,0,0
749,33750.95,14846.2,13.99,5,RENT,other,12.23,12,0,0
641,23379.36,7043.65,0.12,4,RENT,debt_consolidation,8.1,12,1,0
684,66893.46,7290.65,25.96,12,MORTGAGE,debt_consolidation,23.66,8,0,0
777,88582.53,7697.29,18.24,2,RENT,debt_consolidation,21.78,10,0,1
652,26611.03,23362.87,21.56,21,MORTGAGE,debt_consolidation,10.03,10,0,1
624,80646.44,11398.3,5.57,5,MORTGAGE,debt_consolidation,18.36,10,0,0
793,78072.2,6413.87,25.28,2,MORTGAGE,major_purchase,19.44,12,0,1
683,35258.59,14962.07,13.51,12,MORTGAGE,debt_consolidation,14.88,13,0,0
767,20000.0,14124.07,0.03,10,RENT,home_improvement,16.77,19,1,0
625,28691.95,19960.73,39.0,8,MORTGAGE,debt_consolidation,21.86,5,0,1
792,36401.72,9535.14,31.39,0,MORTGAGE,home_improvement,14.81,12,1,0
701,105961.96,12653.64,26.4,1,MORTGAGE,other,14.13,8,0,0
714,46205.25,17946.94,31.1,7,MORTGAGE,debt_consolidation,19.81,10,0,0
690,29631.29,6590.95,16.18,17,MORTGAGE,credit_card,23.88,15,0,0
639,52781.94,24843.61,6.15,6,OWN,credit_card,23.45,5,1,0
679,25650.7,13514.39,17.85,2,MORTGAGE,debt_consolidation,17.33,11,0,0
644,63396.89,6181.34,39.44,8,MORTGAGE,debt_consolidation,15.91,7,1,0
756,30066.53,6149.37,30.41,0,MORTGAGE,debt_consolidation,17.53,10,1,0
663,32329.59,12461.77,39.56,5,RENT,debt_consolidation,6.14,14,1,0
560,59144.92,9089.2,45.11,0,RENT,debt_consolidation,22.8,6,0,1
545,117608.53,22657.01,12.48,1,MORTGAGE,credit_card,5.73,10,0,0
541,147103.81,10930.08,45.72,2,MORTGAGE,debt_consolidation,6.45,13,1,1
729,29145.83,16516.79,33.13,1,MORTGAGE,home_improvement,5.79,14,0,0
587,36377.18,7375.84,28.04,14,OWN,debt_consolidation,19.58,12,0,1
704,63434.69,13146.39,25.16,4,RENT,debt_consolidation,10.61,16,1,0
690,87938.65,33552.79,23.44,16,RENT,debt_consolidation,13.18,7,0,0
674,20000.0,12043.86,3.69,12,RENT,home_improvement,9.97,14,2,0
715,51208.89,9071.79,2.73,7,MORTGAGE,debt_consolidation,23.45,11,0,0
692,38423.65,7297.86,16.55,11,RENT,home_improvement,24.91,13,1,0
463,20000.0,13185.34,10.18,2,OWN,credit_card,13.8,8,0,0
654,25119.91,35829.27,4.33,0,MORTGAGE,debt_consolidation,21.33,17,1,0
714,36905.39,5143.47,1.22,3,MORTGAGE,debt_consolidation,10.05,10,0,0
811,50483.79,12900.97,48.92,2,MORTGAGE,other,17.97,10,0,0
814,81149.74,4025.04,10.6,13,RENT,debt_consolidation,7.65,7,0,0
570,58522.94,10023.67,49.23,4,RENT,credit_card,22.28,11,0,1
652,78729.23,16057.62,27.23,4,MORTGAGE,home_improvement,13.61,16,2,0
554,49680.22,4419.3,9.59,6,MORTGAGE,credit_card,19.49,10,1,0
801,34459.05,9785.27,7.27,0,MORTGAGE,credit_card,17.81,15,0,0
761,44717.72,16372.59,10.04,4,MORTGAGE,debt_consolidation,20.63,9,0,0
708,69408.09,14644.16,18.19,3,MORTGAGE,credit_card,12.56,12,0,0
693,82148.27,16937.25,10.25,0,MORTGAGE,major_purchase,17.05,10,0,0
790,45527.08,6753.27,41.4,2,RENT,home_improvement,17.23,8,1,0
776,30805.31,16367.87,18.35,7,RENT,debt_consolidation,8.98,14,0,1
772,57978.59,8777.92,26.35,2,RENT,home_improvement,8.74,8,1,0
716,62254.77,22022.51,25.06,3,MORTGAGE,home_improvement,19.2,16,0,0
652,90795.0,2650.61,32.98,1,RENT,credit_card,9.66,5,0,0
741,34913.14,10908.24,49.87,0,MORTGAGE,credit_card,17.53,10,0,1
745,35105.09,14317.16,22.18,0,OWN,credit_card,24.21,7,0,1
664,71544.87,34358.42,16.13,4,MORTGAGE,home_improvement,10.42,7,0,0
651,39985.94,14196.6,48.7,0,RENT,credit_card,22.55,14,0,0
770,39150.09,15241.85,49.88,7,RENT,major_purchase,15.5,6,0,1
813,91772.68,17375.96,39.05,11,RENT,major_purchase,16.76,14,0,0
620,24698.49,32117.65,39.88,3,OWN,other,10.36,14,0,0
658,137050.06,10225.85,20.37,3,OWN,major_purchase,23.51,11,1,0
708,36086.8,5003.18,26.95,0,RENT,debt_consolidation,19.22,12,0,1
718,75611.54,4375.68,17.59,8,RENT,debt_consolidation,19.19,10,2,0
638,46425.31,21267.53,30.94,1,RENT,debt_consolidation,22.12,13,1,0
830,56144.34,15619.02,41.29,3,MORTGAGE,home_improvement,7.21,12,0,0
713,42985.01,11165.24,18.7,1,RENT,credit_card,7.01,15,0,0
722,75228.72,8863.83,26.76,0,RENT,other,6.65,12,0,0
820,41205.95,15162.54,38.75,12,RENT,credit_card,22.64,9,0,0
644,36810.07,15472.29,10.44,8,RENT,credit_card,23.04,15,0,1
672,121378.73,18692.56,30.52,0,MORTGAGE,major_purchase,13.57,9,0,0
579,49746.3,6148.31,38.79,4,MORTGAGE,home_improvement,18.32,10,0,0
666,34966.73,3885.42,2.61,1,RENT,debt_consolidation,21.98,9,0,0
560,23268.52,7048.23,12.69,0,MORTGAGE,credit_card,12.2,10,0,0
739,124590.67,5188.55,1.26,0,MORTGAGE,other,10.27,13,0,0
713,37199.01,5003.79,0.32,2,MORTGAGE,home_improvement,24.35,12,0,0
657,137436.75,40087.32,23.88,9,MORTGAGE,debt_consolidation,8.85,10,0,0
671,59839.85,2732.85,35.03,10,RENT,debt_consolidation,15.03,10,1,0
740,52651.11,18560.54,19.15,11,RENT,home_improvement,16.78,10,0,0
589,53365.62,25207.55,31.05,4,OWN,home_improvement,12.52,15,0,0
696,148445.84,26668.15,9.57,5,MORTGAGE,major_purchase,14.84,4,0,0
735,20000.0,16221.01,41.82,0,RENT,debt_consolidation,21.14,6,0,0
537,54566.25,33655.67,18.13,2,MORTGAGE,major_purchase,19.39,14,0,0
734,42933.09,46554.54,35.36,4,RENT,other,20.91,13,0,1
546,44066.42,10812.28,6.5,0,MORTGAGE,credit_card,10.65,6,1,0
670,52820.57,18273.92,40.91,3,OWN,credit_card,10.31,7,0,0
586,42910.55,32632.23,25.9,16,MORTGAGE,debt_consolidation,10.0,18,0,0
794,53855.8,7307.3,48.51,4,RENT,debt_consolidation,15.71,8,0,0
587,48446.3,11254.96,20.27,8,MORTGAGE,debt_consolidation,8.23,5,1,0
547,25418.2,8620.73,43.65,1,MORTGAGE,debt_consolidation,24.31,8,1,1
690,59318.89,18447.51,20.6,3,OWN,debt_consolidation,21.41,16,1,1
646,70124.48,3538.05,5.39,3,MORTGAGE,home_improvement,24.67,9,1,0
559,37382.85,36520.86,34.38,0,MORTGAGE,debt_consolidation,9.9,13,0,0
722,124735.16,19412.21,9.15,6,RENT,other,17.94,9,0,0
520,95586.4,20190.33,39.99,8,MORTGAGE,other,23.14,9,0,0
597,74755.36,2554.67,16.74,3,OWN,debt_consolidation,13.83,11,0,0
633,74303.28,6450.43,37.82,0,MORTGAGE,other,14.69,10,0,0
744,49764.07,37923.58,24.07,1,RENT,credit_card,5.81,6,0,0
783,86741.36,11799.54,26.85,1,MORTGAGE,major_purchase,24.14,13,0,0
768,107514.1,3996.42,36.73,5,MORTGAGE,home_improvement,19.84,11,0,1
667,73424.43,15601.71,33.25,0,MORTGAGE,debt_consolidation,24.33,10,1,0
485,36859.12,21491.45,33.21,2,RENT,home_improvement,9.46,7,1,0
711,48057.78,19380.93,32.95,2,RENT,credit_card,20.45,12,0,1
797,65305.73,12024.68,29.26,0,OWN,major_purchase,9.17,12,0,0
778,74523.7,29581.21,40.36,0,MORTGAGE,home_improvement,8.04,10,0,0
717,47158.12,8173.0,15.0,9,OWN,home_improvement,23.33,10,0,0
584,36923.21,19497.91,9.08,1,MORTGAGE,credit_card,7.56,10,0,0
637,108239.7,14683.98,36.76,1,MORTGAGE,major_purchase,18.44,15,0,0
834,28676.7,12171.34,26.99,2,MORTGAGE,home_improvement,13.32,4,0,0
566,30617.72,10246.61,45.03,0,RENT,home_improvement,23.6,7,0,1
588,25246.33,10503.73,48.25,7,RENT,debt_consolidation,15.32,8,0,0
755,30583.76,13664.79,43.36,0,RENT,other,17.81,9,0,0
645,91461.41,10884.5,27.38,3,MORTGAGE,major_purchase,20.24,10,0,0
585,93005.73,22318.0,37.71,1,MORTGAGE,credit_card,12.03,9,0,0
802,47239.1,9180.26,16.72,2,RENT,other,23.8,10,3,0
716,62828.07,40046.79,0.74,1,OWN,credit_card,6.48,10,0,0
649,48764.0,8897.56,39.02,0,MORTGAGE,credit_card,7.58,4,0,0
588,27011.33,25439.45,39.07,4,RENT,major_purchase,18.34,12,0,1
843,148605.96,26219.32,0.4,2,MORTGAGE,debt_consolidation,13.7,13,1,0
678,97476.83,15004.47,43.18,9,MORTGAGE,home_improvement,11.84,11,1,0
791,58525.02,14097.21,44.07,2,RENT,major_purchase,20.13,7,0,0
751,31954.08,8020.24,16.03,10,OWN,major_purchase,20.34,8,0,0
638,43806.3,9302.61,0.86,1,MORTGAGE,credit_card,22.39,10,1,0
638,34675.45,15581.64,43.8,2,RENT,debt_consolidation,8.47,10,0,1
795,51471.89,12944.23,3.53,0,MORTGAGE,home_improvement,21.22,15,0,0
797,57237.33,30581.76,11.61,0,MORTGAGE,debt_consolidation,18.49,6,0,0
529,41333.86,9718.51,27.13,5,OWN,credit_card,22.06,11,0,1
723,23689.65,10139.1,40.83,2,RENT,home_improvement,16.91,11,0,0
670,142347.92,4165.9,39.09,1,MORTGAGE,major_purchase,22.64,12,0,0
597,55202.49,20962.06,34.06,14,RENT,debt_consolidation,20.51,11,0,0
700,61592.54,19677.93,41.43,4,RENT,home_improvement,23.63,14,0,0
572,39687.65,26475.03,34.27,11,RENT,credit_card,17.96,11,0,1
642,22448.84,27540.29,31.88,15,MORTGAGE,credit_card,13.25,6,2,0
616,47021.01,23208.24,8.38,4,MORTGAGE,home_improvement,12.94,13,0,0
640,41705.53,23903.52,22.0,0,RENT,debt_consolidation,13.13,6,0,0
674,69896.24,20476.81,22.57,7,RENT,home_improvement,18.57,7,2,0
